rmsk_index	tag	internal_id	block_id	int_type	genoName	genoStart	genoEnd	strand	repName	length	element_family
3926768	3286222_aINT_singleton	THE1D_3286222_aINT_singleton_1	THE1D_3286222	aINT	chr5	130959414	130959782	+	THE1D	368	THE1D
4236923	3545976_bINT_singleton	THE1D_3545976_bINT_singleton_1	THE1D_3545976	bINT	chr6	115734774	115735150	+	THE1D	376	THE1D
4236925	3545976_aINT_singleton	THE1D_3545976_aINT_singleton_1	THE1D_3545976	aINT	chr6	115736727	115737100	+	THE1D	373	THE1D
4370356	3657289_bINT_singleton	THE1D_3657289_bINT_singleton_1	THE1D_3657289	bINT	chr7	22518668	22519078	+	THE1D	410	THE1D
4370360	3657289_aINT_singleton	THE1D_3657289_aINT_singleton_1	THE1D_3657289	aINT	chr7	22521002	22521377	+	THE1D	375	THE1D
258045	215485_bINT_open	MLT1F1_215485_bINT_join_1	MLT1F1_215485	bINT	chr1	145754819	145754963	+	MLT1F1	144	MLT1F1
258047	215485_bINT_close	MLT1F1_215485_bINT_join_1	MLT1F1_215485	bINT	chr1	145755248	145755603	+	MLT1F1	355	MLT1F1
1065150	891119_bINT_open	MLT1F1_891119_bINT_join_1	MLT1F1_891119	bINT	chr12	66156868	66156982	+	MLT1F1	114	MLT1F1
1065152	891119_bINT_close	MLT1F1_891119_bINT_join_1	MLT1F1_891119	bINT	chr12	66157210	66157522	+	MLT1F1	312	MLT1F1
3628198	3038698_aINT_open	MLT1F1_3038698_aINT_join_1	MLT1F1_3038698	aINT	chr4	139368440	139368783	-	MLT1F1	343	MLT1F1
3628196	3038698_aINT_close	MLT1F1_3038698_aINT_join_1	MLT1F1_3038698	aINT	chr4	139368137	139368294	-	MLT1F1	157	MLT1F1
3858541	3229899_aINT_open	MLT1F1_3229899_aINT_join_1	MLT1F1_3229899	aINT	chr5	88282187	88282257	-	MLT1F1	70	MLT1F1
3858539	3229899_aINT_close	MLT1F1_3229899_aINT_join_1	MLT1F1_3229899	aINT	chr5	88281351	88281784	-	MLT1F1	433	MLT1F1
258055	215485_aINT_singleton	MLT1F1_215485_aINT_singleton_1	MLT1F1_215485	aINT	chr1	145758042	145758565	+	MLT1F1	523	MLT1F1
459245	383405_bINT_singleton	MLT1F1_383405_bINT_singleton_1	MLT1F1_383405	bINT	chr10	4040748	4041077	-	MLT1F1	329	MLT1F1
459248	383405_aINT_singleton	MLT1F1_383405_aINT_singleton_1	MLT1F1_383405	aINT	chr10	4042771	4043272	-	MLT1F1	501	MLT1F1
1065159	891119_aINT_singleton	MLT1F1_891119_aINT_singleton_1	MLT1F1_891119	aINT	chr12	66159080	66159631	+	MLT1F1	551	MLT1F1
1571263	1312958_bINT_singleton	MLT1F1_1312958_bINT_singleton_1	MLT1F1_1312958	bINT	chr15	38325623	38325934	+	MLT1F1	311	MLT1F1
1571265	1312958_aINT_singleton	MLT1F1_1312958_aINT_singleton_1	MLT1F1_1312958	aINT	chr15	38327306	38327857	+	MLT1F1	551	MLT1F1
1813245	1517553_bINT_singleton	MLT1F1_1517553_bINT_singleton_1	MLT1F1_1517553	bINT	chr16	60064074	60064609	-	MLT1F1	535	MLT1F1
1813248	1517553_aINT_singleton	MLT1F1_1517553_aINT_singleton_1	MLT1F1_1517553	aINT	chr16	60065748	60066255	-	MLT1F1	507	MLT1F1
2819638	2362264_bINT_singleton	MLT1F1_2362264_bINT_singleton_1	MLT1F1_2362264	bINT	chr20	37457910	37458444	-	MLT1F1	534	MLT1F1
2819643	2362264_aINT_singleton	MLT1F1_2362264_aINT_singleton_1	MLT1F1_2362264	aINT	chr20	37460334	37460884	-	MLT1F1	550	MLT1F1
3628193	3038698_bINT_singleton	MLT1F1_3038698_bINT_singleton_1	MLT1F1_3038698	bINT	chr4	139366113	139366527	-	MLT1F1	414	MLT1F1
3815582	3194153_bINT_singleton	MLT1F1_3194153_bINT_singleton_1	MLT1F1_3194153	bINT	chr5	64898707	64899064	-	MLT1F1	357	MLT1F1
3815597	3194153_aINT_singleton	MLT1F1_3194153_aINT_singleton_1	MLT1F1_3194153	aINT	chr5	64904243	64904728	-	MLT1F1	485	MLT1F1
3858535	3229899_bINT_singleton	MLT1F1_3229899_bINT_singleton_1	MLT1F1_3229899	bINT	chr5	88279467	88279857	-	MLT1F1	390	MLT1F1
3877335	3245696_bINT_singleton	MLT1F1_3245696_bINT_singleton_1	MLT1F1_3245696	bINT	chr5	100242363	100242784	+	MLT1F1	421	MLT1F1
3877339	3245696_aINT_singleton	MLT1F1_3245696_aINT_singleton_1	MLT1F1_3245696	aINT	chr5	100245197	100245713	+	MLT1F1	516	MLT1F1
3999410	3347591_bINT_singleton	MLT1F1_3347591_bINT_singleton_1	MLT1F1_3347591	bINT	chr5	166796788	166797363	-	MLT1F1	575	MLT1F1
3999415	3347591_aINT_singleton	MLT1F1_3347591_aINT_singleton_1	MLT1F1_3347591	aINT	chr5	166799584	166799901	-	MLT1F1	317	MLT1F1
4198363	3513795_bINT_singleton	MLT1F1_3513795_bINT_singleton_1	MLT1F1_3513795	bINT	chr6	93592687	93593163	+	MLT1F1	476	MLT1F1
4198367	3513795_aINT_singleton	MLT1F1_3513795_aINT_singleton_1	MLT1F1_3513795	aINT	chr6	93595025	93595524	+	MLT1F1	499	MLT1F1
849716	711396_bINT_singleton	THE1C_711396_bINT_singleton_1	THE1C_711396	bINT	chr11	82046102	82046494	+	THE1C	392	THE1C
849718	711396_aINT_singleton	THE1C_711396_aINT_singleton_1	THE1C_711396	aINT	chr11	82048012	82048398	+	THE1C	386	THE1C
1293489	1082003_bINT_singleton	THE1C_1082003_bINT_singleton_1	THE1C_1082003	bINT	chr13	66684377	66684751	+	THE1C	374	THE1C
1293491	1082003_aINT_singleton	THE1C_1082003_aINT_singleton_1	THE1C_1082003	aINT	chr13	66686106	66686483	+	THE1C	377	THE1C
2383240	1997922_bINT_singleton	THE1C_1997922_bINT_singleton_1	THE1C_1997922	bINT	chr2	34170918	34171272	-	THE1C	354	THE1C
2383242	1997922_aINT_singleton	THE1C_1997922_aINT_singleton_1	THE1C_1997922	aINT	chr2	34172778	34173140	-	THE1C	362	THE1C
2525391	2116356_bINT_singleton	THE1C_2116356_bINT_singleton_1	THE1C_2116356	bINT	chr2	114820479	114820843	-	THE1C	364	THE1C
2525397	2116356_aINT_singleton	THE1C_2116356_aINT_singleton_1	THE1C_2116356	aINT	chr2	114823103	114823446	-	THE1C	343	THE1C
2610640	2187244_bINT_singleton	THE1C_2187244_bINT_singleton_1	THE1C_2187244	bINT	chr2	164370759	164371126	+	THE1C	367	THE1C
2610645	2187244_aINT_singleton	THE1C_2187244_aINT_singleton_1	THE1C_2187244	aINT	chr2	164373299	164373670	+	THE1C	371	THE1C
2650268	2220350_bINT_singleton	THE1C_2220350_bINT_singleton_1	THE1C_2220350	bINT	chr2	187696632	187696981	+	THE1C	349	THE1C
2650270	2220350_aINT_singleton	THE1C_2220350_aINT_singleton_1	THE1C_2220350	aINT	chr2	187698505	187698851	+	THE1C	346	THE1C
2985862	2502039_bINT_singleton	THE1C_2502039_bINT_singleton_1	THE1C_2502039	bINT	chr22	33002833	33003199	+	THE1C	366	THE1C
2985864	2502039_aINT_singleton	THE1C_2502039_aINT_singleton_1	THE1C_2502039	aINT	chr22	33004846	33005215	+	THE1C	369	THE1C
3196210	2679338_bINT_singleton	THE1C_2679338_bINT_singleton_1	THE1C_2679338	bINT	chr3	89699977	89700334	-	THE1C	357	THE1C
3196212	2679338_aINT_singleton	THE1C_2679338_aINT_singleton_1	THE1C_2679338	aINT	chr3	89701815	89702188	-	THE1C	373	THE1C
3373859	2827208_bINT_singleton	THE1C_2827208_bINT_singleton_1	THE1C_2827208	bINT	chr3	191777021	191777421	+	THE1C	400	THE1C
3373861	2827208_aINT_singleton	THE1C_2827208_aINT_singleton_1	THE1C_2827208	aINT	chr3	191779197	191779558	+	THE1C	361	THE1C
3668208	3071874_bINT_singleton	THE1C_3071874_bINT_singleton_1	THE1C_3071874	bINT	chr4	162668907	162669271	-	THE1C	364	THE1C
3668210	3071874_aINT_singleton	THE1C_3071874_aINT_singleton_1	THE1C_3071874	aINT	chr4	162670793	162671163	-	THE1C	370	THE1C
4151582	3475295_bINT_singleton	THE1C_3475295_bINT_singleton_1	THE1C_3475295	bINT	chr6	65019742	65020112	-	THE1C	370	THE1C
4151584	3475295_aINT_singleton	THE1C_3475295_aINT_singleton_1	THE1C_3475295	aINT	chr6	65021692	65022075	-	THE1C	383	THE1C
4194581	3510624_bINT_singleton	THE1C_3510624_bINT_singleton_1	THE1C_3510624	bINT	chr6	91071539	91071878	+	THE1C	339	THE1C
4194583	3510624_aINT_singleton	THE1C_3510624_aINT_singleton_1	THE1C_3510624	aINT	chr6	91072463	91072832	+	THE1C	369	THE1C
4236342	3545507_bINT_singleton	THE1C_3545507_bINT_singleton_1	THE1C_3545507	bINT	chr6	115335134	115335507	+	THE1C	373	THE1C
4236344	3545507_aINT_singleton	THE1C_3545507_aINT_singleton_1	THE1C_3545507	aINT	chr6	115337059	115337449	+	THE1C	390	THE1C
4248745	3555614_bINT_singleton	THE1C_3555614_bINT_singleton_1	THE1C_3555614	bINT	chr6	122912700	122913064	+	THE1C	364	THE1C
4248747	3555614_aINT_singleton	THE1C_3555614_aINT_singleton_1	THE1C_3555614	aINT	chr6	122914658	122915031	+	THE1C	373	THE1C
4369621	3656661_bINT_singleton	THE1C_3656661_bINT_singleton_1	THE1C_3656661	bINT	chr7	22084971	22085355	-	THE1C	384	THE1C
4369623	3656661_aINT_singleton	THE1C_3656661_aINT_singleton_1	THE1C_3656661	aINT	chr7	22086900	22087270	-	THE1C	370	THE1C
5573822	4652425_bINT_singleton	THE1C_4652425_bINT_singleton_1	THE1C_4652425	bINT	chrX	152505453	152505813	-	THE1C	360	THE1C
5573824	4652425_aINT_singleton	THE1C_4652425_aINT_singleton_1	THE1C_4652425	aINT	chrX	152507401	152507751	-	THE1C	350	THE1C
4674490	3911451_aINT_open	MLT1F_3911451_aINT_join_1	MLT1F_3911451	aINT	chr8	30771092	30771205	+	MLT1F	113	MLT1F
4674492	3911451_aINT_mid	MLT1F_3911451_aINT_join_1	MLT1F_3911451	aINT	chr8	30771506	30771827	+	MLT1F	321	MLT1F
4674494	3911451_aINT_close	MLT1F_3911451_aINT_join_1	MLT1F_3911451	aINT	chr8	30772498	30772547	+	MLT1F	49	MLT1F
628461	525435_bINT_open	MLT1F_525435_bINT_join_1	MLT1F_525435	bINT	chr10	96112335	96112747	+	MLT1F	412	MLT1F
628463	525435_bINT_close	MLT1F_525435_bINT_join_1	MLT1F_525435	bINT	chr10	96113115	96113257	+	MLT1F	142	MLT1F
1773821	1484234_bINT_open	MLT1F_1484234_bINT_join_1	MLT1F_1484234	bINT	chr16	29914129	29914153	-	MLT1F	24	MLT1F
1773819	1484234_bINT_close	MLT1F_1484234_bINT_join_1	MLT1F_1484234	bINT	chr16	29913457	29913830	-	MLT1F	373	MLT1F
2072042	1736998_aINT_open	MLT1F_1736998_aINT_join_1	MLT1F_1736998	aINT	chr18	11651665	11651998	+	MLT1F	333	MLT1F
2072044	1736998_aINT_close	MLT1F_1736998_aINT_join_1	MLT1F_1736998	aINT	chr18	11652195	11652332	+	MLT1F	137	MLT1F
3917892	3278977_bINT_open	MLT1F_3278977_bINT_join_1	MLT1F_3278977	bINT	chr5	125435886	125435961	-	MLT1F	75	MLT1F
3917890	3278977_bINT_close	MLT1F_3278977_bINT_join_1	MLT1F_3278977	bINT	chr5	125435052	125435473	-	MLT1F	421	MLT1F
4278013	3580279_bINT_open	MLT1F_3580279_bINT_join_1	MLT1F_3580279	bINT	chr6	139704398	139704514	+	MLT1F	116	MLT1F
4278015	3580279_bINT_close	MLT1F_3580279_bINT_join_1	MLT1F_3580279	bINT	chr6	139704949	139705323	+	MLT1F	374	MLT1F
4640580	3883063_aINT_open	MLT1F_3883063_aINT_join_1	MLT1F_3883063	aINT	chr8	13383559	13383959	+	MLT1F	400	MLT1F
4640582	3883063_aINT_close	MLT1F_3883063_aINT_join_1	MLT1F_3883063	aINT	chr8	13384089	13384150	+	MLT1F	61	MLT1F
628465	525435_aINT_overlap_open	MLT1F_525435_aINT_join_1	MLT1F_525435	aINT	chr10	96114635	96115088	+	MLT1F	453	MLT1F
628467	525435_aINT_overlap_close	MLT1F_525435_aINT_join_1	MLT1F_525435	aINT	chr10	96115199	96115273	+	MLT1F	74	MLT1F
1773832	1484234_aINT_overlap_open	MLT1F_1484234_aINT_join_1	MLT1F_1484234	aINT	chr16	29916712	29917213	-	MLT1F	501	MLT1F
1773829	1484234_aINT_overlap_close	MLT1F_1484234_aINT_join_1	MLT1F_1484234	aINT	chr16	29916527	29916624	-	MLT1F	97	MLT1F
568183	474861_bINT_singleton	MLT1F_474861_bINT_singleton_1	MLT1F_474861	bINT	chr10	66218215	66218645	+	MLT1F	430	MLT1F
568186	474861_aINT_singleton	MLT1F_474861_aINT_singleton_1	MLT1F_474861	aINT	chr10	66219309	66219815	+	MLT1F	506	MLT1F
716815	599706_bINT_singleton	MLT1F_599706_bINT_singleton_1	MLT1F_599706	bINT	chr11	10992899	10993401	-	MLT1F	502	MLT1F
716826	599706_aINT_singleton	MLT1F_599706_aINT_singleton_1	MLT1F_599706	aINT	chr11	10996896	10997381	-	MLT1F	485	MLT1F
1379356	1153829_bINT_singleton	MLT1F_1153829_bINT_singleton_1	MLT1F_1153829	bINT	chr14	22856927	22857405	+	MLT1F	478	MLT1F
1379374	1153829_aINT_singleton	MLT1F_1153829_aINT_singleton_1	MLT1F_1153829	aINT	chr14	22861807	22862317	+	MLT1F	510	MLT1F
1634894	1366680_bINT_singleton	MLT1F_1366680_bINT_singleton_1	MLT1F_1366680	bINT	chr15	69688301	69688608	+	MLT1F	307	MLT1F
1634899	1366680_aINT_singleton	MLT1F_1366680_aINT_singleton_1	MLT1F_1366680	aINT	chr15	69689675	69690170	+	MLT1F	495	MLT1F
1871946	1568000_bINT_singleton	MLT1F_1568000_bINT_singleton_1	MLT1F_1568000	bINT	chr16	88095596	88096004	+	MLT1F	408	MLT1F
1871951	1568000_aINT_singleton	MLT1F_1568000_aINT_singleton_1	MLT1F_1568000	aINT	chr16	88096475	88096971	+	MLT1F	496	MLT1F
2072040	1736998_bINT_singleton	MLT1F_1736998_bINT_singleton_1	MLT1F_1736998	bINT	chr18	11649907	11650420	+	MLT1F	513	MLT1F
2128922	1784579_bINT_singleton	MLT1F_1784579_bINT_singleton_1	MLT1F_1784579	bINT	chr18	48726290	48726853	-	MLT1F	563	MLT1F
2128926	1784579_aINT_singleton	MLT1F_1784579_aINT_singleton_1	MLT1F_1784579	aINT	chr18	48728381	48728924	-	MLT1F	543	MLT1F
3726348	3120081_bINT_singleton	MLT1F_3120081_bINT_singleton_1	MLT1F_3120081	bINT	chr5	8562222	8562595	-	MLT1F	373	MLT1F
3726355	3120081_aINT_singleton	MLT1F_3120081_aINT_singleton_1	MLT1F_3120081	aINT	chr5	8565122	8565661	-	MLT1F	539	MLT1F
3796740	3178331_bINT_singleton	MLT1F_3178331_bINT_singleton_1	MLT1F_3178331	bINT	chr5	54401589	54401924	+	MLT1F	335	MLT1F
3796746	3178331_aINT_singleton	MLT1F_3178331_aINT_singleton_1	MLT1F_3178331	aINT	chr5	54403389	54403857	+	MLT1F	468	MLT1F
3917894	3278977_aINT_singleton	MLT1F_3278977_aINT_singleton_1	MLT1F_3278977	aINT	chr5	125437302	125437818	-	MLT1F	516	MLT1F
4278018	3580279_aINT_singleton	MLT1F_3580279_aINT_singleton_1	MLT1F_3580279	aINT	chr6	139705846	139706333	+	MLT1F	487	MLT1F
4639922	3882481_bINT_singleton	MLT1F_3882481_bINT_singleton_1	MLT1F_3882481	bINT	chr8	13036674	13037124	-	MLT1F	450	MLT1F
4639926	3882481_aINT_singleton	MLT1F_3882481_aINT_singleton_1	MLT1F_3882481	aINT	chr8	13037702	13038206	-	MLT1F	504	MLT1F
4640576	3883063_bINT_singleton	MLT1F_3883063_bINT_singleton_1	MLT1F_3883063	bINT	chr8	13381374	13381846	+	MLT1F	472	MLT1F
4674480	3911451_bINT_singleton	MLT1F_3911451_bINT_singleton_1	MLT1F_3911451	bINT	chr8	30768590	30768952	+	MLT1F	362	MLT1F
3136025	2627954_aINT_open	MER89_2627954_aINT_join_1	MER89_2627954	aINT	chr3	56371156	56371238	+	MER89	82	MER89
3136026	2627954_aINT_close	MER89_2627954_aINT_join_1	MER89_2627954	aINT	chr3	56371219	56371549	+	MER89	330	MER89
4499743	3765216_bINT_open	MER89_3765216_bINT_join_1	MER89_3765216	bINT	chr7	94743852	94743933	+	MER89	81	MER89
4499744	3765216_bINT_close	MER89_3765216_bINT_join_1	MER89_3765216	bINT	chr7	94743909	94744273	+	MER89	364	MER89
4499753	3765216_aINT_open	MER89_3765216_aINT_join_1	MER89_3765216	aINT	chr7	94746746	94746842	+	MER89	96	MER89
4499754	3765216_aINT_close	MER89_3765216_aINT_join_1	MER89_3765216	aINT	chr7	94746818	94747174	+	MER89	356	MER89
4558298	3814051_aINT_open	MER89_3814051_aINT_join_1	MER89_3814051	aINT	chr7	126815968	126816087	+	MER89	119	MER89
4558299	3814051_aINT_close	MER89_3814051_aINT_join_1	MER89_3814051	aINT	chr7	126816104	126816408	+	MER89	304	MER89
3136015	2627954_bINT_singleton	MER89_2627954_bINT_singleton_1	MER89_2627954	bINT	chr3	56365934	56366381	+	MER89	447	MER89
3520180	2949238_bINT_singleton	MER89_2949238_bINT_singleton_1	MER89_2949238	bINT	chr4	74896441	74896929	-	MER89	488	MER89
3520187	2949238_aINT_singleton	MER89_2949238_aINT_singleton_1	MER89_2949238	aINT	chr4	74903087	74903507	-	MER89	420	MER89
4558281	3814051_bINT_singleton	MER89_3814051_bINT_singleton_1	MER89_3814051	bINT	chr7	126805027	126805496	+	MER89	469	MER89
4813069	4026251_bINT_singleton	MER89_4026251_bINT_singleton_1	MER89_4026251	bINT	chr8	110897004	110897448	-	MER89	444	MER89
4813074	4026251_aINT_singleton	MER89_4026251_aINT_singleton_1	MER89_4026251	aINT	chr8	110900431	110900881	-	MER89	450	MER89
4982901	4168937_bINT_singleton	MER89_4168937_bINT_singleton_1	MER89_4168937	bINT	chr9	39616942	39617410	+	MER89	468	MER89
4982917	4168937_aINT_singleton	MER89_4168937_aINT_singleton_1	MER89_4168937	aINT	chr9	39625186	39625531	+	MER89	345	MER89
4987362	4172577_bINT_singleton	MER89_4172577_bINT_singleton_1	MER89_4172577	bINT	chr9	42370709	42371177	+	MER89	468	MER89
4987378	4172577_aINT_singleton	MER89_4172577_aINT_singleton_1	MER89_4172577	aINT	chr9	42378933	42379279	+	MER89	346	MER89
4996998	4180476_bINT_singleton	MER89_4180476_bINT_singleton_1	MER89_4180476	bINT	chr9	66751438	66751783	-	MER89	345	MER89
4997013	4180476_aINT_singleton	MER89_4180476_aINT_singleton_1	MER89_4180476	aINT	chr9	66759558	66760026	-	MER89	468	MER89
1084534	907097_bINT_overlap_open	MLT1E1A_907097_bINT_join_1	MLT1E1A_907097	bINT	chr12	76590098	76590252	+	MLT1E1A	154	MLT1E1A
1084535	907097_bINT_overlap_close	MLT1E1A_907097_bINT_join_1	MLT1E1A_907097	bINT	chr12	76590276	76590755	+	MLT1E1A	479	MLT1E1A
159100	133751_bINT_singleton	MLT1E1A_133751_bINT_singleton_1	MLT1E1A_133751	bINT	chr1	69161351	69161782	-	MLT1E1A	431	MLT1E1A
159105	133751_aINT_singleton	MLT1E1A_133751_aINT_singleton_1	MLT1E1A_133751	aINT	chr1	69163595	69164121	-	MLT1E1A	526	MLT1E1A
1084539	907097_aINT_singleton	MLT1E1A_907097_aINT_singleton_1	MLT1E1A_907097	aINT	chr12	76592530	76593094	+	MLT1E1A	564	MLT1E1A
1527731	1277553_bINT_singleton	MLT1E1A_1277553_bINT_singleton_1	MLT1E1A_1277553	bINT	chr14	101424212	101424531	-	MLT1E1A	319	MLT1E1A
1527733	1277553_aINT_singleton	MLT1E1A_1277553_aINT_singleton_1	MLT1E1A_1277553	aINT	chr14	101425298	101425757	-	MLT1E1A	459	MLT1E1A
2580211	2161836_bINT_singleton	MLT1E1A_2161836_bINT_singleton_1	MLT1E1A_2161836	bINT	chr2	146083411	146083921	-	MLT1E1A	510	MLT1E1A
2580216	2161836_aINT_singleton	MLT1E1A_2161836_aINT_singleton_1	MLT1E1A_2161836	aINT	chr2	146087114	146087679	-	MLT1E1A	565	MLT1E1A
2690261	2253879_bINT_singleton	MLT1E1A_2253879_bINT_singleton_1	MLT1E1A_2253879	bINT	chr2	209802692	209803275	-	MLT1E1A	583	MLT1E1A
2690269	2253879_aINT_singleton	MLT1E1A_2253879_aINT_singleton_1	MLT1E1A_2253879	aINT	chr2	209805354	209805922	-	MLT1E1A	568	MLT1E1A
4018311	3363811_bINT_singleton	MLT1E1A_3363811_bINT_singleton_1	MLT1E1A_3363811	bINT	chr5	175316088	175316656	+	MLT1E1A	568	MLT1E1A
4018314	3363811_aINT_singleton	MLT1E1A_3363811_aINT_singleton_1	MLT1E1A_3363811	aINT	chr5	175317921	175318260	+	MLT1E1A	339	MLT1E1A
5066943	4238307_bINT_singleton	MLT1E1A_4238307_bINT_singleton_1	MLT1E1A_4238307	bINT	chr9	103706283	103706903	-	MLT1E1A	620	MLT1E1A
5066945	4238307_aINT_singleton	MLT1E1A_4238307_aINT_singleton_1	MLT1E1A_4238307	aINT	chr9	103708324	103708899	-	MLT1E1A	575	MLT1E1A
5135488	4296608_bINT_singleton	MLT1E1A_4296608_bINT_singleton_1	MLT1E1A_4296608	bINT	chr9	134479285	134479619	-	MLT1E1A	334	MLT1E1A
5135496	4296608_aINT_singleton	MLT1E1A_4296608_aINT_singleton_1	MLT1E1A_4296608	aINT	chr9	134481602	134482173	-	MLT1E1A	571	MLT1E1A
5406307	4521048_bINT_singleton	MLT1E1A_4521048_bINT_singleton_1	MLT1E1A_4521048	bINT	chrX	51399087	51399679	+	MLT1E1A	592	MLT1E1A
5406310	4521048_aINT_singleton	MLT1E1A_4521048_aINT_singleton_1	MLT1E1A_4521048	aINT	chrX	51400204	51400751	+	MLT1E1A	547	MLT1E1A
5406841	4521439_bINT_singleton	MLT1E1A_4521439_bINT_singleton_1	MLT1E1A_4521439	bINT	chrX	51694114	51694608	+	MLT1E1A	494	MLT1E1A
5406848	4521439_aINT_singleton	MLT1E1A_4521439_aINT_singleton_1	MLT1E1A_4521439	aINT	chrX	51697346	51697888	+	MLT1E1A	542	MLT1E1A
654681	547625_bINT_open	MSTB2_547625_bINT_join_1	MSTB2_547625	bINT	chr10	108811101	108811204	+	MSTB2	103	MSTB2
654683	547625_bINT_close	MSTB2_547625_bINT_join_1	MSTB2_547625	bINT	chr10	108811785	108812166	+	MSTB2	381	MSTB2
654689	547625_aINT_open	MSTB2_547625_aINT_join_1	MSTB2_547625	aINT	chr10	108814568	108814671	+	MSTB2	103	MSTB2
654691	547625_aINT_close	MSTB2_547625_aINT_join_1	MSTB2_547625	aINT	chr10	108814967	108815340	+	MSTB2	373	MSTB2
1476753	1234424_bINT_open	MSTB2_1234424_bINT_join_1	MSTB2_1234424	bINT	chr14	75588778	75588820	-	MSTB2	42	MSTB2
1476751	1234424_bINT_close	MSTB2_1234424_bINT_join_1	MSTB2_1234424	bINT	chr14	75588131	75588472	-	MSTB2	341	MSTB2
5435526	4543564_aINT_overlap_open	MSTB2_4543564_aINT_join_1	MSTB2_4543564	aINT	chrX	72160553	72160977	-	MSTB2	424	MSTB2
5435525	4543564_aINT_overlap_close	MSTB2_4543564_aINT_join_1	MSTB2_4543564	aINT	chrX	72159689	72159730	-	MSTB2	41	MSTB2
283319	236657_bINT_singleton	MSTB2_236657_bINT_singleton_1	MSTB2_236657	bINT	chr1	157909265	157909694	+	MSTB2	429	MSTB2
283321	236657_aINT_singleton	MSTB2_236657_aINT_singleton_1	MSTB2_236657	aINT	chr1	157911346	157911755	+	MSTB2	409	MSTB2
378379	315910_bINT_singleton	MSTB2_315910_bINT_singleton_1	MSTB2_315910	bINT	chr1	209518379	209518812	+	MSTB2	433	MSTB2
378381	315910_aINT_singleton	MSTB2_315910_aINT_singleton_1	MSTB2_315910	aINT	chr1	209520511	209520953	+	MSTB2	442	MSTB2
526107	439707_bINT_singleton	MSTB2_439707_bINT_singleton_1	MSTB2_439707	bINT	chr10	38699663	38700072	-	MSTB2	409	MSTB2
526109	439707_aINT_singleton	MSTB2_439707_aINT_singleton_1	MSTB2_439707	aINT	chr10	38701852	38702265	-	MSTB2	413	MSTB2
1230499	1029955_bINT_singleton	MSTB2_1029955_bINT_singleton_1	MSTB2_1029955	bINT	chr13	30778931	30779344	+	MSTB2	413	MSTB2
1230501	1029955_aINT_singleton	MSTB2_1029955_aINT_singleton_1	MSTB2_1029955	aINT	chr13	30780914	30781269	+	MSTB2	355	MSTB2
1328529	1111165_bINT_singleton	MSTB2_1111165_bINT_singleton_1	MSTB2_1111165	bINT	chr13	88162851	88163265	-	MSTB2	414	MSTB2
1328531	1111165_aINT_singleton	MSTB2_1111165_aINT_singleton_1	MSTB2_1111165	aINT	chr13	88164861	88165266	-	MSTB2	405	MSTB2
1476768	1234424_aINT_singleton	MSTB2_1234424_aINT_singleton_1	MSTB2_1234424	aINT	chr14	75593264	75593706	-	MSTB2	442	MSTB2
2488530	2085898_bINT_singleton	MSTB2_2085898_bINT_singleton_1	MSTB2_2085898	bINT	chr2	91943897	91944325	-	MSTB2	428	MSTB2
2488532	2085898_aINT_singleton	MSTB2_2085898_aINT_singleton_1	MSTB2_2085898	aINT	chr2	91946087	91946500	-	MSTB2	413	MSTB2
2634385	2207216_bINT_singleton	MSTB2_2207216_bINT_singleton_1	MSTB2_2207216	bINT	chr2	177556831	177557268	+	MSTB2	437	MSTB2
2634387	2207216_aINT_singleton	MSTB2_2207216_aINT_singleton_1	MSTB2_2207216	aINT	chr2	177558901	177559345	+	MSTB2	444	MSTB2
2647276	2217926_bINT_singleton	MSTB2_2217926_bINT_singleton_1	MSTB2_2217926	bINT	chr2	185851520	185851962	-	MSTB2	442	MSTB2
2647287	2217926_aINT_singleton	MSTB2_2217926_aINT_singleton_1	MSTB2_2217926	aINT	chr2	185855583	185855917	-	MSTB2	334	MSTB2
2946118	2468512_bINT_singleton	MSTB2_2468512_bINT_singleton_1	MSTB2_2468512	bINT	chr22	11127570	11127998	-	MSTB2	428	MSTB2
2946120	2468512_aINT_singleton	MSTB2_2468512_aINT_singleton_1	MSTB2_2468512	aINT	chr22	11129768	11130181	-	MSTB2	413	MSTB2
3324295	2785519_bINT_singleton	MSTB2_2785519_bINT_singleton_1	MSTB2_2785519	bINT	chr3	165481177	165481557	+	MSTB2	380	MSTB2
3324299	2785519_aINT_singleton	MSTB2_2785519_aINT_singleton_1	MSTB2_2785519	aINT	chr3	165483523	165483957	+	MSTB2	434	MSTB2
3931759	3290193_bINT_singleton	MSTB2_3290193_bINT_singleton_1	MSTB2_3290193	bINT	chr5	133545199	133545621	+	MSTB2	422	MSTB2
3931763	3290193_aINT_singleton	MSTB2_3290193_aINT_singleton_1	MSTB2_3290193	aINT	chr5	133547463	133547878	+	MSTB2	415	MSTB2
4855763	4062559_bINT_singleton	MSTB2_4062559_bINT_singleton_1	MSTB2_4062559	bINT	chr8	132284717	132285099	+	MSTB2	382	MSTB2
4855765	4062559_aINT_singleton	MSTB2_4062559_aINT_singleton_1	MSTB2_4062559	aINT	chr8	132286689	132287091	+	MSTB2	402	MSTB2
5366793	4489179_bINT_singleton	MSTB2_4489179_bINT_singleton_1	MSTB2_4489179	bINT	chrX	31105988	31106394	+	MSTB2	406	MSTB2
